_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,label_gold,word1,word2
1143385385,1/29/2017 05:50:37,false,2361599662,,1/29/2017 05:48:49,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,unrelated,,total,go
1143385385,1/29/2017 05:52:49,false,2361600196,,1/29/2017 05:52:06,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,total,go
1143385385,1/29/2017 05:55:40,false,2361601002,,1/29/2017 05:54:05,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,unrelated,,total,go
1143385386,1/29/2017 05:52:41,false,2361600183,,1/29/2017 05:52:15,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,manage,today
1143385386,1/29/2017 05:53:40,false,2361600448,,1/29/2017 05:52:10,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,unrelated,,manage,today
1143385386,1/29/2017 06:34:57,false,2361610810,,1/29/2017 06:27:57,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,manage,today
1143385387,1/29/2017 05:54:32,false,2361600776,,1/29/2017 05:54:12,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,safe,item
1143385387,1/29/2017 06:05:48,false,2361602840,,1/29/2017 06:05:18,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,unrelated,,safe,item
1143385387,1/29/2017 06:14:06,false,2361604243,,1/29/2017 06:11:24,false,elite,0.8571,40910570,IDN,04,Jakarta,202.62.18.123,unrelated,,safe,item
1143385388,1/29/2017 05:53:22,false,2361600373,,1/29/2017 05:52:59,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,skilful,unfortunate
1143385388,1/29/2017 05:54:08,false,2361600592,,1/29/2017 05:53:27,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,skilful,unfortunate
1143385388,1/29/2017 05:56:32,false,2361601109,,1/29/2017 05:54:21,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,antonym,,skilful,unfortunate
1143385389,1/29/2017 05:43:42,false,2361597863,,1/29/2017 05:43:14,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,powerful,somewhat
1143385389,1/29/2017 05:52:13,false,2361600050,,1/29/2017 05:48:59,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,powerful,somewhat
1143385389,1/29/2017 06:38:19,false,2361611382,,1/29/2017 06:33:04,false,elite,0.8571,40910570,IDN,04,Jakarta,202.62.18.123,unrelated,,powerful,somewhat
1143385390,1/29/2017 05:22:04,false,2361593594,,1/29/2017 05:20:25,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,unrelated,,bad,occupy
1143385390,1/29/2017 05:28:37,false,2361594615,,1/29/2017 05:27:27,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,bad,occupy
1143385390,1/29/2017 05:31:22,false,2361595116,,1/29/2017 05:30:27,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,bad,occupy
1143385390,1/29/2017 05:36:14,false,2361595937,,1/29/2017 05:31:57,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,bad,occupy
1143385391,1/29/2017 05:35:03,false,2361595757,,1/29/2017 05:34:22,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,rude,loose
1143385391,1/29/2017 05:43:19,false,2361597726,,1/29/2017 05:42:16,false,neodev,0.75,11003055,IND,28,Durgapur,103.10.208.6,unrelated,,rude,loose
1143385391,1/29/2017 05:43:57,false,2361597885,,1/29/2017 05:42:25,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,rude,loose
1143385391,1/29/2017 05:52:34,false,2361600128,,1/29/2017 05:50:29,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,antonym,,rude,loose
1143385391,1/29/2017 05:56:53,false,2361601183,,1/29/2017 05:56:21,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,rude,loose
1143385391,1/29/2017 06:03:12,false,2361602445,,1/29/2017 06:01:40,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,unrelated,,rude,loose
1143385392,1/29/2017 05:37:46,false,2361596344,,1/29/2017 05:36:53,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,spiteful,skilful
1143385392,1/29/2017 05:46:11,false,2361598430,,1/29/2017 05:44:57,false,neodev,0.75,11003055,IND,28,Durgapur,103.10.208.6,antonym,,spiteful,skilful
1143385392,1/29/2017 05:47:52,false,2361598933,,1/29/2017 05:45:05,false,clixsense,0.8333,33919870,RUS,53,Novosibirsk,109.174.113.182,unrelated,,spiteful,skilful
1143385392,1/29/2017 05:48:50,false,2361599184,,1/29/2017 05:48:01,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,spiteful,skilful
1143385392,1/29/2017 05:52:07,false,2361600022,,1/29/2017 05:50:47,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,unrelated,,spiteful,skilful
1143385392,1/29/2017 05:55:40,false,2361601001,,1/29/2017 05:54:05,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,antonym,,spiteful,skilful
1143385392,1/29/2017 05:58:16,false,2361601489,,1/29/2017 05:57:46,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,spiteful,skilful
1143385393,1/29/2017 05:41:15,false,2361597210,,1/29/2017 05:40:21,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,keister,allow
1143385393,1/29/2017 05:47:59,false,2361598965,,1/29/2017 05:47:33,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,keister,allow
1143385393,1/29/2017 05:48:50,false,2361599195,,1/29/2017 05:47:38,false,neodev,0.75,11003055,IND,28,Durgapur,103.10.208.6,antonym,,keister,allow
1143385393,1/29/2017 05:54:10,false,2361600620,,1/29/2017 05:51:01,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,keister,allow
1143385394,1/29/2017 05:40:19,false,2361596977,,1/29/2017 05:39:51,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,sparse,foresighted
1143385394,1/29/2017 05:47:37,false,2361598900,,1/29/2017 05:46:21,false,neodev,0.75,11003055,IND,28,Durgapur,103.10.208.6,unrelated,,sparse,foresighted
1143385394,1/29/2017 05:48:30,false,2361598996,,1/29/2017 05:46:19,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,sparse,foresighted
1143385394,1/29/2017 05:52:49,false,2361600194,,1/29/2017 05:52:06,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,sparse,foresighted
1143385395,1/29/2017 05:41:15,false,2361597214,,1/29/2017 05:40:21,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,barely,available
1143385395,1/29/2017 05:47:59,false,2361598970,,1/29/2017 05:47:33,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,barely,available
1143385395,1/29/2017 05:48:50,false,2361599194,,1/29/2017 05:47:38,false,neodev,0.75,11003055,IND,28,Durgapur,103.10.208.6,antonym,,barely,available
1143385395,1/29/2017 05:54:10,false,2361600619,,1/29/2017 05:51:01,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,category,,barely,available
1143385396,1/29/2017 05:41:59,false,2361597369,,1/29/2017 05:41:16,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,useful,fruitless
1143385396,1/29/2017 05:50:24,false,2361599599,,1/29/2017 05:48:28,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,antonym,,useful,fruitless
1143385396,1/29/2017 05:51:00,false,2361599752,,1/29/2017 05:48:31,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,antonym,,useful,fruitless
1143385396,1/29/2017 05:56:07,false,2361601075,,1/29/2017 05:55:01,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,antonym,,useful,fruitless
1143385397,1/29/2017 05:40:19,false,2361596975,,1/29/2017 05:39:51,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,sick,compensate
1143385397,1/29/2017 05:47:37,false,2361598902,,1/29/2017 05:46:21,false,neodev,0.75,11003055,IND,28,Durgapur,103.10.208.6,unrelated,,sick,compensate
1143385397,1/29/2017 05:48:30,false,2361598998,,1/29/2017 05:46:19,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,sick,compensate
1143385397,1/29/2017 05:52:49,false,2361600198,,1/29/2017 05:52:06,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,sick,compensate
1143385398,1/29/2017 05:38:58,false,2361596658,,1/29/2017 05:37:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,l,equal
1143385398,1/29/2017 05:47:32,false,2361598866,,1/29/2017 05:45:48,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,l,equal
1143385398,1/29/2017 05:48:27,false,2361598994,,1/29/2017 05:45:54,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,unrelated,,l,equal
1143385398,1/29/2017 06:03:55,false,2361602555,,1/29/2017 06:03:30,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,l,equal
1143385398,1/29/2017 06:04:24,false,2361602591,,1/29/2017 06:03:33,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,unrelated,,l,equal
1143385398,1/29/2017 06:06:37,false,2361603007,,1/29/2017 06:04:10,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,entailment,,l,equal
1143385399,1/29/2017 05:23:21,false,2361593801,,1/29/2017 05:22:06,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,antonym,,gentle,complex
1143385399,1/29/2017 05:30:25,false,2361594953,,1/29/2017 05:29:40,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,gentle,complex
1143385399,1/29/2017 05:33:03,false,2361595418,,1/29/2017 05:31:23,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,antonym,,gentle,complex
