_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,label_gold,word1,word2
1143385391,1/29/2017 05:52:34,false,2361600128,,1/29/2017 05:50:29,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,antonym,,rude,loose
1143385391,1/29/2017 05:56:53,false,2361601183,,1/29/2017 05:56:21,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,rude,loose
1143385391,1/29/2017 06:03:12,false,2361602445,,1/29/2017 06:01:40,false,neodev,0.9167,11003784,ZAF,"","",105.185.4.128,unrelated,,rude,loose
1143385392,1/29/2017 05:37:46,false,2361596344,,1/29/2017 05:36:53,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,spiteful,skilful
1143385392,1/29/2017 05:47:52,false,2361598933,,1/29/2017 05:45:05,false,clixsense,0.8333,33919870,RUS,53,Novosibirsk,109.174.113.182,unrelated,,spiteful,skilful
1143385392,1/29/2017 05:52:07,false,2361600022,,1/29/2017 05:50:47,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,unrelated,,spiteful,skilful
1143385392,1/29/2017 05:55:40,false,2361601001,,1/29/2017 05:54:05,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,antonym,,spiteful,skilful
1143385392,1/29/2017 05:58:16,false,2361601489,,1/29/2017 05:57:46,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,spiteful,skilful
1143385393,1/29/2017 05:41:15,false,2361597210,,1/29/2017 05:40:21,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,keister,allow
1143385393,1/29/2017 05:54:10,false,2361600620,,1/29/2017 05:51:01,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,keister,allow
1143385393,2/2/2017 01:54:11,false,2365631790,,2/2/2017 01:52:44,false,elite,0.8378,41556718,BRA,17,João Pessoa,187.64.93.41,unrelated,,keister,allow
1143385394,1/29/2017 05:40:19,false,2361596977,,1/29/2017 05:39:51,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,sparse,foresighted
1143385394,1/29/2017 05:48:30,false,2361598996,,1/29/2017 05:46:19,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,sparse,foresighted
1143385394,1/29/2017 05:52:49,false,2361600194,,1/29/2017 05:52:06,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,sparse,foresighted
1143385395,1/29/2017 05:41:15,false,2361597214,,1/29/2017 05:40:21,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,barely,available
1143385395,1/29/2017 05:54:10,false,2361600619,,1/29/2017 05:51:01,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,category,,barely,available
1143385395,2/2/2017 01:53:48,false,2365631449,,2/2/2017 01:52:55,false,imerit_india,0.8,32600646,IND,28,Kolkata,118.102.244.155,unrelated,,barely,available
1143385396,1/29/2017 05:41:59,false,2361597369,,1/29/2017 05:41:16,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,useful,fruitless
1143385396,1/29/2017 05:50:24,false,2361599599,,1/29/2017 05:48:28,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,antonym,,useful,fruitless
1143385396,1/29/2017 05:51:00,false,2361599752,,1/29/2017 05:48:31,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,antonym,,useful,fruitless
1143385397,1/29/2017 05:40:19,false,2361596975,,1/29/2017 05:39:51,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,sick,compensate
1143385397,1/29/2017 05:48:30,false,2361598998,,1/29/2017 05:46:19,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,sick,compensate
1143385397,1/29/2017 05:52:49,false,2361600198,,1/29/2017 05:52:06,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,sick,compensate
1143385398,1/29/2017 05:38:58,false,2361596658,,1/29/2017 05:37:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,l,equal
1143385398,1/29/2017 05:48:27,false,2361598994,,1/29/2017 05:45:54,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,unrelated,,l,equal
1143385398,1/29/2017 06:03:55,false,2361602555,,1/29/2017 06:03:30,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,l,equal
1143385398,1/29/2017 06:04:24,false,2361602591,,1/29/2017 06:03:33,false,neodev,0.9167,11003784,ZAF,"","",105.185.4.128,unrelated,,l,equal
1143385398,1/29/2017 06:06:37,false,2361603007,,1/29/2017 06:04:10,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,entailment,,l,equal
1143385399,1/29/2017 05:23:21,false,2361593801,,1/29/2017 05:22:06,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,antonym,,gentle,complex
1143385399,1/29/2017 05:30:25,false,2361594953,,1/29/2017 05:29:40,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,gentle,complex
1143385399,1/29/2017 05:35:16,false,2361595793,,1/29/2017 05:33:30,false,elite,0.75,30128662,BGR,50,Pleven,212.233.177.95,other,,gentle,complex
1143385399,1/29/2017 06:01:38,false,2361602094,,1/29/2017 05:59:58,false,neodev,0.9167,11003784,ZAF,"","",105.185.4.128,unrelated,,gentle,complex
1143385400,1/29/2017 05:14:10,false,2361592615,,1/29/2017 05:12:03,false,gifthunterclub,0.7273,21110164,CHL,12,Santiago,200.86.118.120,antonym,,excessively,thinly
1143385400,1/29/2017 05:18:18,false,2361593174,,1/29/2017 05:17:21,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,antonym,,excessively,thinly
1143385400,1/29/2017 05:26:20,false,2361594367,,1/29/2017 05:23:17,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,antonym,,excessively,thinly
1143385400,1/29/2017 05:26:30,false,2361594369,,1/29/2017 05:25:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,antonym,,excessively,thinly
1143385400,1/29/2017 05:37:16,false,2361596276,,1/29/2017 05:36:23,false,elite,0.75,30128662,BGR,50,Pleven,212.233.177.95,antonym,,excessively,thinly
1143385400,1/29/2017 05:48:48,false,2361599157,,1/29/2017 05:46:50,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,antonym,,excessively,thinly
1143385400,1/29/2017 06:08:06,false,2361603263,,1/29/2017 05:53:41,false,clixsense,0.7778,31231966,IDN,08,Surabaya,114.121.237.204,unrelated,,excessively,thinly
1143385401,1/29/2017 05:22:04,false,2361593596,,1/29/2017 05:20:25,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,unrelated,,evenhandedly,bad
1143385401,1/29/2017 05:28:37,false,2361594616,,1/29/2017 05:27:27,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,evenhandedly,bad
1143385401,1/29/2017 05:36:14,false,2361595939,,1/29/2017 05:31:57,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,evenhandedly,bad
1143385402,1/29/2017 05:34:20,false,2361595646,,1/29/2017 05:33:51,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,hardworking,loose
1143385402,1/29/2017 06:03:30,false,2361602502,,1/29/2017 06:02:38,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,hardworking,loose
1143385402,2/2/2017 01:48:33,false,2365625207,,2/2/2017 01:48:07,false,clixsense,0.7711,39495365,PHL,D9,Makati,202.124.142.132,antonym,,hardworking,loose
1143385403,1/29/2017 05:33:15,false,2361595451,,1/29/2017 05:32:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,comfortably,down
1143385403,1/29/2017 06:51:27,false,2361614331,,1/29/2017 06:48:23,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,comfortably,down
1143385403,2/2/2017 02:09:37,false,2365647860,,2/2/2017 02:07:26,false,clixsense,1.0,35823211,,,"",168.194.38.219,unrelated,,comfortably,down
1143385404,1/29/2017 05:53:22,false,2361600371,,1/29/2017 05:52:59,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,scummy,as
1143385404,1/29/2017 05:54:08,false,2361600589,,1/29/2017 05:53:27,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,scummy,as
1143385404,1/29/2017 05:56:32,false,2361601111,,1/29/2017 05:54:21,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,scummy,as
1143385405,1/29/2017 05:53:40,false,2361600443,,1/29/2017 05:52:10,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,antonym,,decent,indefensible
1143385405,1/29/2017 06:34:57,false,2361610808,,1/29/2017 06:27:57,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,decent,indefensible
1143385405,2/2/2017 01:56:34,false,2365634450,,2/2/2017 01:56:15,false,clixsense,0.7536,31738779,CAN,ON,Guelph,45.72.159.205,other,,decent,indefensible
1143385406,1/29/2017 05:43:42,false,2361597864,,1/29/2017 05:43:14,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,shameful,right
1143385406,1/29/2017 06:07:17,false,2361603136,,1/29/2017 06:05:10,false,neodev,0.8333,16437473,SVK,03,Kosice,88.212.37.183,antonym,,shameful,right
1143385406,2/2/2017 01:55:52,false,2365633527,,2/2/2017 01:55:26,false,neodev,0.7692,24577513,PHL,"","",112.198.102.31,antonym,,shameful,right
1143385407,1/29/2017 05:53:40,false,2361600446,,1/29/2017 05:52:10,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,antonym,,tight,well-to-do
1143385407,1/29/2017 06:34:57,false,2361610826,,1/29/2017 06:27:57,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,tight,well-to-do
1143385407,2/2/2017 01:56:58,false,2365634893,,2/2/2017 01:56:26,false,neodev,0.75,16323114,MEX,09,Mexico,189.180.82.147,unrelated,,tight,well-to-do
1143385408,1/29/2017 05:33:15,false,2361595449,,1/29/2017 05:32:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,well,ill-timed
